GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,YEAR.id,EMP,EMP_S,PAYANN,PAYANN_S,BENEFIT,BENEFIT_S,BENHEA,BENHEA_S,BENPEB,BENPEB_S,BENPEC,BENPEC_S,BENOTH,BENOTH_S,EMPAVPW,EMPAVPW_S,HOURS,HOURS_S,PAYANPW,PAYANPW_S,CSTMTOT,CSTMTOT_S,CSTMPRT,CSTMPRT_S,CSTRSL,CSTRSL_S,CSTFU,CSTFU_S,CSTELEC,CSTELEC_S,CSTCNT,CSTCNT_S,ELECPCH,ELECPCH_S,ELECGEN,ELECGEN_S,ELECSLD,ELECSLD_S,RCPTOT,RCPTOT_S,RCPTPLM,RCPTPLM_S,RCPTRAN,RCPTRAN_S,MSCTOT,MSCTOT_S,MSCRSLTT,MSCRSLTT_S,MSCCNTTT,MSCCNTTT_S,MSCOTH,MSCOTH_S,VALADD,VALADD_S,INVTOTB,INVTOTB_S,INVFINB,INVFINB_S,INVWIPB,INVWIPB_S,INVMATB,INVMATB_S,INVTOTE,INVTOTE_S,INVFINE,INVFINE_S,INVWIPE,INVWIPE_S,INVMATE,INVMATE_S,CEXTOT,CEXTOT_S,CEXBLD,CEXBLD_S,CEXMCH,CEXMCH_S,CEXMCHA,CEXMCHA_S,CEXMCHC,CEXMCHC_S,CEXMCHO,CEXMCHO_S,RPTOT,RPTOT_S,RPBLD,RPBLD_S,RPMCH,RPMCH_S,PCHTT,PCHTT_S,PCHTEMP,PCHTEMP_S,PCHCMPQ,PCHCMPQ_S,PCHEXSO,PCHEXSO_S,PCHDAPR,PCHDAPR_S,PCHCSVC,PCHCSVC_S,PCHRPR,PCHRPR_S,PCHRFUS,PCHRFUS_S,PCHADVT,PCHADVT_S,PCHPRTE,PCHPRTE_S,PCHTAX,PCHTAX_S,PCHOEXP,PCHOEXP_S
0100000US,,United States,,315,Apparel manufacturing,,2013,97442,0.6,2768357,0.6,624965,0.6,238961,0.5,20595,0.8,46955,0.5,318455,0.9,77007,0.6,141224,0.7,1757032,0.6,5873459,0.4,3707888,0.4,1239357,0.7,23171,1.1,72865,0.8,830179,1.2,799556,0.9,1101,4.4,0,,12322738,0.4,10298977,0.4,245794,1.5,2023761,0.6,1987061,0.6,,,,,6409483,0.5,1913241,1.0,1041443,0.6,298292,1.2,573506,3.0,1873010,0.6,1013332,0.7,284608,0.7,575069,1.6,327771,13.0,61612,6.0,266159,14.8,7093,4.6,37227,16.7,221839,15.0,322046,1.3,302998,1.4,19048,5.1,1067684,1.9,63103,0.8,8675,1.4,10013,3.0,8390,2.3,17472,1.7,32622,2.5,24052,2.3,79816,0.6,81045,0.9,48705,1.8,693791,2.9
0100000US,,United States,,3151,Apparel knitting mills,,2013,11977,0.5,352898,0.8,93736,0.6,43331,0.6,4058,0.0,5627,0.2,40719,1.0,9915,0.5,20000,0.6,254726,0.8,1021637,0.6,578301,0.9,339900,0.1,9707,1.0,29728,0.7,64001,0.3,367238,0.8,0,,0,,2056837,0.3,1526782,0.4,,,530056,0.8,529891,0.8,103,0.0,62,0.0,1086313,0.4,311996,2.3,172391,2.7,55626,6.3,83979,2.2,380269,0.4,228710,0.2,57956,1.0,93604,1.3,61962,3.0,13324,2.8,48638,3.6,749,1.5,4978,2.6,42912,3.9,17718,1.4,16138,1.4,1580,1.3,128192,0.6,12052,0.5,1020,2.5,2876,1.4,947,13.6,2184,0.8,4208,2.1,10590,0.5,12608,1.1,9056,2.2,5201,0.5,67452,0.7
0100000US,,United States,,31511,Hosiery and sock mills,,2013,9461,0.6,262815,0.9,74847,0.5,37434,0.7,3450,0.0,3886,0.1,30077,0.5,7971,0.5,16158,0.7,193951,0.7,616517,0.9,414649,1.2,152283,0.2,8194,1.1,26570,0.8,14821,0.0,333629,0.9,0,,0,,1373470,0.4,1153289,0.4,,,220182,1.8,,,,,62,0.0,762757,0.6,220156,3.2,108139,4.3,47145,7.4,64872,2.8,237963,0.6,121882,0.5,46891,1.2,69190,1.8,52593,3.5,10958,1.3,41635,4.2,35,32.8,3765,3.3,37836,4.4,10566,0.9,9414,1.1,1153,0.8,81411,0.9,4481,1.2,425,0.5,1296,0.5,,,1615,1.0,2404,3.6,8545,0.6,,,4845,2.7,3852,0.4,46849,1.0
0100000US,,United States,,315110,Hosiery and sock mills,,2013,9461,0.6,262815,0.9,74847,0.5,37434,0.7,3450,0.0,3886,0.1,30077,0.5,7971,0.5,16158,0.7,193951,0.7,616517,0.9,414649,1.2,152283,0.2,8194,1.1,26570,0.8,14821,0.0,333629,0.9,0,,0,,1373470,0.4,1153289,0.4,,,220182,1.8,,,,,62,0.0,762757,0.6,220156,3.2,108139,4.3,47145,7.4,64872,2.8,237963,0.6,121882,0.5,46891,1.2,69190,1.8,52593,3.5,10958,1.3,41635,4.2,35,32.8,3765,3.3,37836,4.4,10566,0.9,9414,1.1,1153,0.8,81411,0.9,4481,1.2,425,0.5,1296,0.5,,,1615,1.0,2404,3.6,8545,0.6,,,4845,2.7,3852,0.4,46849,1.0
0100000US,,United States,,31519,Other apparel knitting mills,,2013,2517,0.9,90083,1.8,18889,2.4,5897,1.4,608,0.0,1741,0.5,10643,3.5,1944,1.2,3841,0.3,60775,2.7,405120,0.3,163652,0.7,187617,0.0,1513,2.1,3158,1.2,49180,0.4,33609,0.8,0,,0,,683367,0.3,373493,0.6,30,17.0,309874,0.0,,,,,0,,323556,0.3,91840,1.3,64252,0.9,8481,3.6,19107,1.7,142307,0.1,106829,0.1,11064,0.9,24414,0.6,9369,3.1,2366,14.3,7003,0.7,714,0.0,1213,3.2,5076,0.3,7152,3.1,6725,3.1,428,4.1,46782,0.6,7572,0.1,595,4.3,1580,2.5,,,569,0.3,1804,1.2,2044,0.9,,,4211,3.6,1348,1.5,20603,0.5
0100000US,,United States,,315190,Other apparel knitting mills,,2013,2517,0.9,90083,1.8,18889,2.4,5897,1.4,608,0.0,1741,0.5,10643,3.5,1944,1.2,3841,0.3,60775,2.7,405120,0.3,163652,0.7,187617,0.0,1513,2.1,3158,1.2,49180,0.4,33609,0.8,0,,0,,683367,0.3,373493,0.6,30,17.0,309874,0.0,,,,,0,,323556,0.3,91840,1.3,64252,0.9,8481,3.6,19107,1.7,142307,0.1,106829,0.1,11064,0.9,24414,0.6,9369,3.1,2366,14.3,7003,0.7,714,0.0,1213,3.2,5076,0.3,7152,3.1,6725,3.1,428,4.1,46782,0.6,7572,0.1,595,4.3,1580,2.5,,,569,0.3,1804,1.2,2044,0.9,,,4211,3.6,1348,1.5,20603,0.5
0100000US,,United States,,3152,Cut and sew apparel manufacturing,,2013,77730,0.7,2175426,0.7,472863,0.7,172677,0.7,14630,1.1,38603,0.7,246954,1.1,61167,0.8,110361,0.9,1368257,0.7,4338429,0.4,2806791,0.5,729224,1.2,12382,1.8,38063,1.3,751969,1.3,379613,1.6,1101,4.4,0,,9132674,0.5,7934711,0.6,102478,3.7,1197963,1.0,1179026,1.0,,,,,4701643,0.7,1393652,1.3,750891,0.5,226625,0.4,416136,4.2,1280388,0.8,662227,1.0,211197,0.9,406964,2.2,258053,16.5,42998,8.5,215055,18.3,6216,5.0,31559,19.7,177279,18.8,281043,1.5,264580,1.5,16463,5.9,867591,2.3,45827,1.1,6605,1.8,6194,4.8,6804,2.1,13763,2.1,24611,3.3,12076,4.7,56884,0.7,66007,1.0,41197,2.2,587624,3.4
0100000US,,United States,,31521,Cut and sew apparel contractors,,2013,34859,1.2,791426,0.9,159146,1.0,52481,1.4,3694,3.5,11754,0.5,91217,1.2,30047,1.2,53425,1.4,600218,1.0,754316,1.6,516705,1.9,62799,9.3,6098,3.4,15188,2.5,153525,2.8,146330,2.8,1101,4.4,0,,1978762,1.1,1898565,1.2,30479,7.5,80197,6.1,75897,6.3,2538,30.4,1763,35.1,1221849,1.3,175001,9.9,86963,2.3,34316,1.8,53723,31.9,165765,4.8,84328,2.2,26872,4.7,54565,13.5,112167,37.6,8103,37.5,104064,37.7,1034,25.5,14207,43.6,88823,37.3,85071,3.0,78783,3.3,6288,7.0,148361,10.3,11532,1.3,1189,6.9,685,4.9,844,11.8,3421,7.4,9930,7.7,4018,12.4,3085,7.2,11226,3.8,19100,3.3,83330,18.5
0100000US,,United States,,315210,Cut and sew apparel contractors,,2013,34859,1.2,791426,0.9,159146,1.0,52481,1.4,3694,3.5,11754,0.5,91217,1.2,30047,1.2,53425,1.4,600218,1.0,754316,1.6,516705,1.9,62799,9.3,6098,3.4,15188,2.5,153525,2.8,146330,2.8,1101,4.4,0,,1978762,1.1,1898565,1.2,30479,7.5,80197,6.1,75897,6.3,2538,30.4,1763,35.1,1221849,1.3,175001,9.9,86963,2.3,34316,1.8,53723,31.9,165765,4.8,84328,2.2,26872,4.7,54565,13.5,112167,37.6,8103,37.5,104064,37.7,1034,25.5,14207,43.6,88823,37.3,85071,3.0,78783,3.3,6288,7.0,148361,10.3,11532,1.3,1189,6.9,685,4.9,844,11.8,3421,7.4,9930,7.7,4018,12.4,3085,7.2,11226,3.8,19100,3.3,83330,18.5
0100000US,,United States,,31522,Men's and boys' cut and sew apparel manufacturing,,2013,11781,1.2,318613,1.0,84457,0.8,34815,1.1,5588,1.0,5462,0.4,38591,0.8,9430,1.4,17282,1.3,205905,1.0,653238,1.1,475082,1.2,119674,0.6,2604,2.5,8499,2.0,47379,4.7,93115,3.0,0,,0,,1337849,0.9,1132819,1.0,,,205030,0.6,199019,0.6,,,,,671074,0.9,256676,1.2,101647,2.8,46930,1.0,108099,0.8,234486,0.6,91197,0.5,43983,1.7,99305,1.3,49780,8.9,15350,5.5,34429,10.5,605,23.5,3274,14.1,30550,10.3,35415,1.7,33010,1.8,2404,2.4,81164,1.1,3325,6.1,624,2.9,592,8.5,557,12.0,1643,2.5,4752,2.3,1206,9.5,4617,1.2,5117,1.7,4913,1.1,53817,1.1
0100000US,,United States,,315220,Men's and boys' cut and sew apparel manufacturing,,2013,11781,1.2,318613,1.0,84457,0.8,34815,1.1,5588,1.0,5462,0.4,38591,0.8,9430,1.4,17282,1.3,205905,1.0,653238,1.1,475082,1.2,119674,0.6,2604,2.5,8499,2.0,47379,4.7,93115,3.0,0,,0,,1337849,0.9,1132819,1.0,,,205030,0.6,199019,0.6,,,,,671074,0.9,256676,1.2,101647,2.8,46930,1.0,108099,0.8,234486,0.6,91197,0.5,43983,1.7,99305,1.3,49780,8.9,15350,5.5,34429,10.5,605,23.5,3274,14.1,30550,10.3,35415,1.7,33010,1.8,2404,2.4,81164,1.1,3325,6.1,624,2.9,592,8.5,557,12.0,1643,2.5,4752,2.3,1206,9.5,4617,1.2,5117,1.7,4913,1.1,53817,1.1
0100000US,,United States,,31524,"Women's, girls', and infants' cut and sew apparel manufacturing",,2013,23210,0.3,811156,0.3,166552,0.3,61115,0.3,3841,1.2,14922,0.1,86675,0.3,15701,0.3,28119,0.5,409576,0.3,2507932,0.3,1532631,0.3,460072,1.3,2434,1.1,9246,2.8,503549,1.7,84512,4.0,0,,0,,4803599,0.3,4043951,0.3,,,759649,1.3,758928,1.3,368,0.0,353,0.0,2221002,0.4,700106,0.2,403299,0.3,126215,0.3,170592,0.5,619106,0.4,325857,1.8,121403,0.8,171846,2.1,78043,3.1,17548,10.7,60495,1.1,4454,1.9,11710,1.1,44330,1.1,138461,2.3,132817,2.3,5644,5.9,500784,1.2,28422,1.6,2718,2.8,2657,2.6,3849,0.9,6543,1.3,6521,3.3,4527,1.6,41231,0.8,43039,1.1,12046,4.7,349232,1.2
0100000US,,United States,,315240,"Women's, girls', and infants' cut and sew apparel manufacturing",,2013,23210,0.3,811156,0.3,166552,0.3,61115,0.3,3841,1.2,14922,0.1,86675,0.3,15701,0.3,28119,0.5,409576,0.3,2507932,0.3,1532631,0.3,460072,1.3,2434,1.1,9246,2.8,503549,1.7,84512,4.0,0,,0,,4803599,0.3,4043951,0.3,,,759649,1.3,758928,1.3,368,0.0,353,0.0,2221002,0.4,700106,0.2,403299,0.3,126215,0.3,170592,0.5,619106,0.4,325857,1.8,121403,0.8,171846,2.1,78043,3.1,17548,10.7,60495,1.1,4454,1.9,11710,1.1,44330,1.1,138461,2.3,132817,2.3,5644,5.9,500784,1.2,28422,1.6,2718,2.8,2657,2.6,3849,0.9,6543,1.3,6521,3.3,4527,1.6,41231,0.8,43039,1.1,12046,4.7,349232,1.2
0100000US,,United States,,31528,Other cut and sew apparel manufacturing,,2013,7881,4.6,254230,5.2,62708,4.9,24266,3.6,1506,3.7,6465,3.8,30471,8.1,5989,4.5,11536,5.2,152558,4.8,422943,2.4,282373,2.8,86679,3.0,1246,0.6,5130,1.2,47516,3.1,55656,1.2,0,,0,,1012464,3.5,859377,4.2,27470,7.8,153087,3.4,145183,3.0,,,,,587718,4.8,261869,1.2,158982,1.0,19165,1.6,83722,2.9,261032,1.9,160845,1.1,18939,3.1,81248,3.6,18064,1.9,1997,0.6,16066,2.2,123,29.8,2368,7.4,13576,1.7,22096,4.5,19970,2.8,2126,37.8,137283,8.9,2547,0.6,2074,1.9,2259,12.5,1555,4.4,2157,4.2,3407,5.3,2326,9.6,7950,0.7,6624,2.1,5138,5.1,101245,11.5
0100000US,,United States,,315280,Other cut and sew apparel manufacturing,,2013,7881,4.6,254230,5.2,62708,4.9,24266,3.6,1506,3.7,6465,3.8,30471,8.1,5989,4.5,11536,5.2,152558,4.8,422943,2.4,282373,2.8,86679,3.0,1246,0.6,5130,1.2,47516,3.1,55656,1.2,0,,0,,1012464,3.5,859377,4.2,27470,7.8,153087,3.4,145183,3.0,,,,,587718,4.8,261869,1.2,158982,1.0,19165,1.6,83722,2.9,261032,1.9,160845,1.1,18939,3.1,81248,3.6,18064,1.9,1997,0.6,16066,2.2,123,29.8,2368,7.4,13576,1.7,22096,4.5,19970,2.8,2126,37.8,137283,8.9,2547,0.6,2074,1.9,2259,12.5,1555,4.4,2157,4.2,3407,5.3,2326,9.6,7950,0.7,6624,2.1,5138,5.1,101245,11.5
0100000US,,United States,,3159,Apparel accessories and other apparel manufacturing,,2013,7735,0.6,240034,0.6,58366,0.4,22953,0.5,1907,0.0,2725,0.3,30782,0.6,5924,0.5,10863,0.5,134048,0.5,513393,1.1,322795,1.6,170233,0.5,1081,5.0,5074,3.8,14210,2.3,52705,4.3,0,,0,,1133226,0.5,837484,0.6,,,295742,0.5,278144,0.6,,,,,621527,0.6,207592,0.7,118160,0.7,16040,1.3,73392,0.9,212352,1.6,122395,2.6,15455,4.1,74502,2.5,7756,8.3,5290,0.4,2466,26.1,128,61.3,690,23.1,1648,25.8,23285,2.3,22280,2.4,1005,4.0,71900,1.8,5224,0.7,1050,2.1,944,3.4,639,2.5,1525,3.2,3803,1.2,1386,1.7,10325,1.1,5983,4.0,2307,3.1,38715,2.9
0100000US,,United States,,31599,Apparel accessories and other apparel manufacturing,,2013,7735,0.6,240034,0.6,58366,0.4,22953,0.5,1907,0.0,2725,0.3,30782,0.6,5924,0.5,10863,0.5,134048,0.5,513393,1.1,322795,1.6,170233,0.5,1081,5.0,5074,3.8,14210,2.3,52705,4.3,0,,0,,1133226,0.5,837484,0.6,,,295742,0.5,278144,0.6,,,,,621527,0.6,207592,0.7,118160,0.7,16040,1.3,73392,0.9,212352,1.6,122395,2.6,15455,4.1,74502,2.5,7756,8.3,5290,0.4,2466,26.1,128,61.3,690,23.1,1648,25.8,23285,2.3,22280,2.4,1005,4.0,71900,1.8,5224,0.7,1050,2.1,944,3.4,639,2.5,1525,3.2,3803,1.2,1386,1.7,10325,1.1,5983,4.0,2307,3.1,38715,2.9
0100000US,,United States,,315990,Apparel accessories and other apparel manufacturing,,2013,7735,0.6,240034,0.6,58366,0.4,22953,0.5,1907,0.0,2725,0.3,30782,0.6,5924,0.5,10863,0.5,134048,0.5,513393,1.1,322795,1.6,170233,0.5,1081,5.0,5074,3.8,14210,2.3,52705,4.3,0,,0,,1133226,0.5,837484,0.6,,,295742,0.5,278144,0.6,,,,,621527,0.6,207592,0.7,118160,0.7,16040,1.3,73392,0.9,212352,1.6,122395,2.6,15455,4.1,74502,2.5,7756,8.3,5290,0.4,2466,26.1,128,61.3,690,23.1,1648,25.8,23285,2.3,22280,2.4,1005,4.0,71900,1.8,5224,0.7,1050,2.1,944,3.4,639,2.5,1525,3.2,3803,1.2,1386,1.7,10325,1.1,5983,4.0,2307,3.1,38715,2.9
0100000US,,United States,,316,Leather and allied product manufacturing,,2013,25249,0.3,843844,0.2,238174,0.2,101880,0.3,10050,1.8,16765,0.2,109480,0.3,19644,0.4,36822,0.5,512822,0.3,3118193,0.4,2753048,0.2,239816,3.8,9855,1.2,31165,0.3,84310,0.7,356901,0.5,,,0,,5295065,0.4,4869157,0.1,431427,0.0,425908,3.7,,,,,,,2233230,0.5,740844,1.2,380525,1.7,112699,0.7,247620,1.1,818941,1.6,456349,2.6,99357,0.6,263235,1.1,65928,2.2,10773,0.8,55156,2.5,3241,9.1,7762,4.8,44152,1.9,70189,2.5,63619,2.7,6570,0.8,443236,0.6,17316,1.2,4067,0.8,1744,0.6,3072,6.3,6999,0.6,34087,1.5,12849,1.0,46886,1.1,28913,4.6,14725,1.0,272580,0.3
0100000US,,United States,,3161,Leather and hide tanning and finishing,,2013,3312,0.1,134232,0.1,37642,0.1,16031,0.1,1754,0.0,2390,0.1,17467,0.1,2524,0.1,4958,0.1,85286,0.1,1439900,0.1,1399281,0.1,11916,0.0,5219,0.1,12448,0.1,11037,0.0,148963,0.3,0,,0,,1846525,0.1,1817015,0.1,81196,0.0,29510,0.0,,,8151,0.0,,,414105,0.1,186261,0.3,88986,0.3,64502,0.8,32773,0.7,195703,0.4,113665,0.2,49688,1.0,32350,0.3,15810,0.4,2953,0.6,12858,0.4,57,0.0,88,0.0,12713,0.4,8861,0.5,7609,0.4,1251,0.5,75919,0.1,4250,0.1,345,0.0,35,0.0,309,0.0,505,0.0,17652,0.1,8201,0.1,993,0.0,2395,0.1,5249,0.1,35984,0.1
0100000US,,United States,,31611,Leather and hide tanning and finishing,,2013,3312,0.1,134232,0.1,37642,0.1,16031,0.1,1754,0.0,2390,0.1,17467,0.1,2524,0.1,4958,0.1,85286,0.1,1439900,0.1,1399281,0.1,11916,0.0,5219,0.1,12448,0.1,11037,0.0,148963,0.3,0,,0,,1846525,0.1,1817015,0.1,81196,0.0,29510,0.0,,,8151,0.0,,,414105,0.1,186261,0.3,88986,0.3,64502,0.8,32773,0.7,195703,0.4,113665,0.2,49688,1.0,32350,0.3,15810,0.4,2953,0.6,12858,0.4,57,0.0,88,0.0,12713,0.4,8861,0.5,7609,0.4,1251,0.5,75919,0.1,4250,0.1,345,0.0,35,0.0,309,0.0,505,0.0,17652,0.1,8201,0.1,993,0.0,2395,0.1,5249,0.1,35984,0.1
0100000US,,United States,,316110,Leather and hide tanning and finishing,,2013,3312,0.1,134232,0.1,37642,0.1,16031,0.1,1754,0.0,2390,0.1,17467,0.1,2524,0.1,4958,0.1,85286,0.1,1439900,0.1,1399281,0.1,11916,0.0,5219,0.1,12448,0.1,11037,0.0,148963,0.3,0,,0,,1846525,0.1,1817015,0.1,81196,0.0,29510,0.0,,,8151,0.0,,,414105,0.1,186261,0.3,88986,0.3,64502,0.8,32773,0.7,195703,0.4,113665,0.2,49688,1.0,32350,0.3,15810,0.4,2953,0.6,12858,0.4,57,0.0,88,0.0,12713,0.4,8861,0.5,7609,0.4,1251,0.5,75919,0.1,4250,0.1,345,0.0,35,0.0,309,0.0,505,0.0,17652,0.1,8201,0.1,993,0.0,2395,0.1,5249,0.1,35984,0.1
0100000US,,United States,,3162,Footwear manufacturing,,2013,11334,0.1,384266,0.1,126609,0.1,56143,0.1,6635,2.7,7405,0.1,56426,0.4,9087,0.1,17184,0.2,249498,0.1,1021849,0.1,886497,0.2,100025,0.0,1713,0.4,10415,0.7,23199,0.5,117737,0.4,0,,0,,2036447,0.1,1869306,0.1,300508,0.0,167141,0.0,,,,,385,0.0,1041620,0.1,345007,1.4,194939,1.4,28638,1.5,121430,1.2,376554,1.1,222623,1.6,30214,1.0,123717,0.6,35773,0.8,5856,1.1,29917,0.7,1635,0.0,4096,0.8,24186,1.0,18964,0.2,16090,0.2,2875,1.0,190819,0.1,8651,0.1,1456,0.0,792,0.0,1569,0.0,3344,0.2,11384,0.5,2196,0.1,27259,0.2,14629,0.1,3657,0.8,115883,0.2
0100000US,,United States,,31621,Footwear manufacturing,,2013,11334,0.1,384266,0.1,126609,0.1,56143,0.1,6635,2.7,7405,0.1,56426,0.4,9087,0.1,17184,0.2,249498,0.1,1021849,0.1,886497,0.2,100025,0.0,1713,0.4,10415,0.7,23199,0.5,117737,0.4,0,,0,,2036447,0.1,1869306,0.1,300508,0.0,167141,0.0,,,,,385,0.0,1041620,0.1,345007,1.4,194939,1.4,28638,1.5,121430,1.2,376554,1.1,222623,1.6,30214,1.0,123717,0.6,35773,0.8,5856,1.1,29917,0.7,1635,0.0,4096,0.8,24186,1.0,18964,0.2,16090,0.2,2875,1.0,190819,0.1,8651,0.1,1456,0.0,792,0.0,1569,0.0,3344,0.2,11384,0.5,2196,0.1,27259,0.2,14629,0.1,3657,0.8,115883,0.2
0100000US,,United States,,316210,Footwear manufacturing,,2013,11334,0.1,384266,0.1,126609,0.1,56143,0.1,6635,2.7,7405,0.1,56426,0.4,9087,0.1,17184,0.2,249498,0.1,1021849,0.1,886497,0.2,100025,0.0,1713,0.4,10415,0.7,23199,0.5,117737,0.4,0,,0,,2036447,0.1,1869306,0.1,300508,0.0,167141,0.0,,,,,385,0.0,1041620,0.1,345007,1.4,194939,1.4,28638,1.5,121430,1.2,376554,1.1,222623,1.6,30214,1.0,123717,0.6,35773,0.8,5856,1.1,29917,0.7,1635,0.0,4096,0.8,24186,1.0,18964,0.2,16090,0.2,2875,1.0,190819,0.1,8651,0.1,1456,0.0,792,0.0,1569,0.0,3344,0.2,11384,0.5,2196,0.1,27259,0.2,14629,0.1,3657,0.8,115883,0.2
0100000US,,United States,,3169,Other leather and allied product manufacturing,,2013,10604,0.8,325346,0.6,73923,0.7,29705,1.1,1661,2.6,6970,0.4,35586,0.6,8033,1.0,14681,1.3,178038,0.8,656443,1.9,467269,1.0,127875,7.2,2923,4.0,8302,0.9,50074,1.2,90201,1.8,,,0,,1412094,1.4,1182837,0.4,49723,0.0,229257,7.0,,,9280,0.0,,,777505,1.3,209576,3.5,96600,6.3,19559,1.6,93417,2.4,246684,4.9,120061,9.6,19454,0.5,107169,2.5,14345,9.8,1964,3.0,12381,11.2,1549,19.1,3578,10.3,7253,10.8,42364,4.1,39920,4.4,2444,1.8,176498,1.5,4414,4.8,2266,1.4,917,1.2,1194,16.3,3149,1.2,5051,9.8,2452,5.4,18635,2.7,11889,11.2,5819,2.5,120713,0.5
0100000US,,United States,,31699,Other leather and allied product manufacturing,,2013,10604,0.8,325346,0.6,73923,0.7,29705,1.1,1661,2.6,6970,0.4,35586,0.6,8033,1.0,14681,1.3,178038,0.8,656443,1.9,467269,1.0,127875,7.2,2923,4.0,8302,0.9,50074,1.2,90201,1.8,,,0,,1412094,1.4,1182837,0.4,49723,0.0,229257,7.0,,,9280,0.0,,,777505,1.3,209576,3.5,96600,6.3,19559,1.6,93417,2.4,246684,4.9,120061,9.6,19454,0.5,107169,2.5,14345,9.8,1964,3.0,12381,11.2,1549,19.1,3578,10.3,7253,10.8,42364,4.1,39920,4.4,2444,1.8,176498,1.5,4414,4.8,2266,1.4,917,1.2,1194,16.3,3149,1.2,5051,9.8,2452,5.4,18635,2.7,11889,11.2,5819,2.5,120713,0.5
0100000US,,United States,,316992,Women's handbag and purse manufacturing,,2013,1617,1.1,60353,1.5,16840,0.8,7640,0.8,64,0.0,2158,0.0,6978,1.0,1170,0.4,2071,0.3,34288,1.0,121720,0.6,83080,0.4,,,190,0.0,,,29927,0.4,11946,0.5,0,,0,,292983,0.3,276265,0.4,0,,16719,2.9,,,,,0,,177350,0.7,53459,0.2,17542,0.5,7170,0.0,28747,0.1,64123,1.4,23742,2.5,7076,0.4,33304,0.8,3398,0.5,914,0.0,2484,0.6,72,0.0,478,3.2,1934,0.0,11020,2.6,10477,2.7,542,2.8,42075,0.6,659,0.0,580,0.4,156,0.0,299,4.9,591,0.7,642,0.4,263,0.0,6817,0.2,3570,0.2,1566,0.1,26931,0.8
0100000US,,United States,,316998,All other leather good and allied product manufacturing,,2013,8987,0.9,264993,0.6,57083,0.9,22066,1.5,1597,2.7,4812,0.6,28608,0.7,6863,1.1,12609,1.5,143750,0.9,534723,2.4,384189,1.2,,,2733,4.3,,,20147,2.9,78254,2.1,,,0,,1119111,1.8,906572,0.5,49723,0.0,212538,7.5,,,,,,,600155,1.7,156117,4.6,79058,7.6,12389,2.6,64670,3.5,182562,6.6,96319,12.0,12378,0.8,73865,3.7,10947,12.9,1050,5.6,9897,14.0,1477,20.0,3100,11.8,5319,14.8,31345,5.5,29443,5.8,1902,2.2,134423,2.0,3755,5.7,1686,1.8,761,1.5,894,21.7,2558,1.5,4408,11.3,2189,6.0,11818,4.2,8319,16.1,4253,3.4,93782,0.7
0100000US,,United States,,321,Wood product manufacturing,,2013,345846,0.3,13377657,0.3,3545822,0.3,1371943,0.4,182024,0.4,306615,0.4,1685241,0.5,277649,0.4,562938,0.4,9490067,0.3,52126391,0.3,47263963,0.3,2174363,1.7,586106,2.3,1518420,0.5,583539,1.5,20783635,0.6,868827,2.4,,,88560941,0.3,84774184,0.3,4019965,1.3,3786757,1.8,2695601,1.7,305547,13.9,785609,4.5,36979020,0.5,9125665,0.9,3730708,1.0,1650928,3.8,3744029,0.5,10058398,0.9,3938425,0.9,1931800,3.5,4188173,1.4,3137354,2.7,601801,5.6,2535552,2.9,223461,20.8,93164,7.5,2218928,2.4,769804,0.9,543017,1.2,226787,1.2,7379412,1.7,571180,2.1,54895,2.2,29294,1.0,32717,1.8,118068,10.2,893778,2.1,205787,5.5,181081,2.9,374915,6.2,394817,2.1,4522880,1.6
0100000US,,United States,,3211,Sawmills and wood preservation,,2013,72930,0.7,3211157,0.7,901385,0.5,359130,0.6,51041,1.0,76436,0.8,414778,0.8,61252,0.7,133533,0.8,2474283,0.7,16632667,0.8,15197656,0.8,516913,2.3,179690,3.7,509525,1.1,228884,2.6,6827055,1.3,673644,3.1,488940,4.2,26684548,0.7,25612247,0.6,702090,2.8,1072300,3.3,617416,3.3,90893,16.0,363991,6.8,10141575,1.0,3169434,2.1,1441843,1.8,771037,7.9,956554,1.0,3444998,2.0,1529422,1.7,792032,8.3,1123545,1.4,961184,5.1,184542,16.3,776642,4.3,36609,6.9,16897,4.5,723135,4.5,118091,1.1,49779,1.7,68312,1.2,2091557,1.7,112190,3.2,10070,4.9,3672,3.0,11790,1.6,23924,4.9,332817,4.1,45068,5.1,14292,4.9,89921,2.7,138785,1.5,1309026,2.1
0100000US,,United States,,32111,Sawmills and wood preservation,,2013,72930,0.7,3211157,0.7,901385,0.5,359130,0.6,51041,1.0,76436,0.8,414778,0.8,61252,0.7,133533,0.8,2474283,0.7,16632667,0.8,15197656,0.8,516913,2.3,179690,3.7,509525,1.1,228884,2.6,6827055,1.3,673644,3.1,488940,4.2,26684548,0.7,25612247,0.6,702090,2.8,1072300,3.3,617416,3.3,90893,16.0,363991,6.8,10141575,1.0,3169434,2.1,1441843,1.8,771037,7.9,956554,1.0,3444998,2.0,1529422,1.7,792032,8.3,1123545,1.4,961184,5.1,184542,16.3,776642,4.3,36609,6.9,16897,4.5,723135,4.5,118091,1.1,49779,1.7,68312,1.2,2091557,1.7,112190,3.2,10070,4.9,3672,3.0,11790,1.6,23924,4.9,332817,4.1,45068,5.1,14292,4.9,89921,2.7,138785,1.5,1309026,2.1
